NOM_ENT,LONGITUD_DECIMAL,LATITUD_DECIMAL
MOR,-99.02951306,18.92122639
QRO,-100.3763622,20.87219833
OAX,-97.54606944,16.30640639
TAB,-92.75218889,18.15005611
PUE,-97.31606472,19.83008694
GRO,-99.63117556,18.07860611
PUE,-97.55139778,19.93606111
CHIS,-93.11493889,16.15058806
MOR,-98.82663694,18.94954472
TAB,-93.62590694,18.17391694
SLP,-98.81349111,21.17508167
GRO,-98.24269306,16.78877333
GRO,-98.36986222,17.57448361
MEX,-100.1067067,19.64502028
MEX,-99.74632972,19.38775472
PUE,-97.6486025,18.89498417
OAX,-96.7996575,16.62995861
VER,-97.92704417,20.61012139
MICH,-101.4123858,20.00425194
MEX,-99.99804556,19.41796778
VER,-96.09211972,18.29009917
CHIS,-93.27497278,16.75216389
MEX,-99.11150833,19.86849611
MEX,-99.45422167,19.40219306
JAL,-103.4934172,20.56770028
MEX,-100.0904636,19.40386167
OAX,-96.8532575,17.11140083
VER,-95.30566917,18.53200111
CHIS,-92.08085806,16.61877833
MEX,-99.88962056,19.85410694
MEX,-99.03883111,20.00410111
CHIH,-105.5266694,28.14012889
TAM,-99.00867667,22.82679389
OAX,-98.37815222,16.33297222
MICH,-101.4465258,19.18040194
OAX,-94.68302222,16.90992
CHIS,-92.75783,15.83725611
MICH,-102.1904472,19.00266472
ZAC,-103.0319158,23.84641944
HGO,-98.67080611,19.84706833
QRO,-99.72039417,20.83167667
GTO,-101.3066497,20.88080972
HGO,-99.246215,20.25140194
GRO,-98.17970611,16.75666083
DGO,-104.0869336,24.50675833
OAX,-96.59757917,18.39170444
GTO,-101.8711025,20.96641444
SON,-111.0518164,27.94836611
MOR,-98.94171583,18.90866056
OAX,-94.8852625,17.10241278
CHIH,-107.5533019,29.99274056
VER,-96.94478972,18.94060056
VER,-96.8365075,19.19213417
MEX,-100.3050714,18.58293861
TLAX,-98.16409194,19.658475
HGO,-98.70901528,20.09801389
GTO,-101.2142206,20.68865417
OAX,-96.75549778,16.97039639
TAB,-92.95938583,18.40205528
TAB,-93.65607667,18.03120417
OAX,-95.81031,15.91435861
MEX,-99.48207194,19.13380444
MEX,-99.37135139,19.67671333
QRO,-100.4388675,20.48423583
MEX,-99.8279425,19.30482722
SON,-110.0197136,27.43415222
MEX,-99.42919361,19.714005
YUC,-88.1579775,21.59775056
GRO,-99.79356944,18.50245222
CHIS,-92.96580278,16.28829444
DGO,-103.6908133,25.49182639
TLAX,-98.28833222,19.34963
SLP,-100.8063889,21.975
GTO,-101.9211908,20.39062222
VER,-94.70304917,18.07799639
COAH,-103.2791689,25.43188389
CHIS,-92.06333056,15.85145278
MICH,-102.3750225,18.52480111
MEX,-99.79035056,19.25579806
TAB,-93.58131139,18.0053275
SLP,-100.9505556,23.88388889
JAL,-102.1427778,21.57472222
GTO,-100.8215481,20.29554056
VER,-96.72673,19.92399972
GTO,-101.3598911,20.78157611
MEX,-99.47509389,19.34974
TLAX,-98.20888583,19.47604972
PUE,-97.07774167,19.23385083
VER,-97.14725,19.01939361
MEX,-99.7509325,19.42727083
CHIS,-91.78051056,16.1054275
JAL,-102.8877467,20.41790389
GRO,-98.72539028,17.56870444
MEX,-99.07548167,19.83743972
MEX,-100.0413594,19.04307472
SIN,-105.6038942,22.619055
CHIH,-105.3409439,28.15519111
TAB,-93.13530639,17.98434222
PUE,-97.65534028,20.00075722
VER,-96.04038417,18.31981694
MEX,-99.86843278,19.58111083
MEX,-99.754235,19.37438
OAX,-97.2261875,16.58940278
MOR,-98.79003778,18.52420889
HGO,-99.23976528,19.92775611
ZAC,-101.6308333,22.25944444
MICH,-100.7529011,19.53353889
MICH,-101.1421756,19.79381306
PUE,-97.43265694,19.19346028
MEX,-98.84494194,19.51800972
PUE,-98.5889725,18.90948333
VER,-94.54420028,17.97460278
YUC,-87.86624111,20.71692861
PUE,-98.49164111,18.74837833
GTO,-101.6967775,20.92084
BC,-116.3060744,32.50977694
MEX,-98.84984917,19.73605722
NL,-100.2390186,24.56979028
GRO,-99.70637583,16.82486
PUE,-98.00113417,20.26178333
CHIH,-106.3469233,26.9541075
CHIS,-92.08749361,16.25389917
ZAC,-103.6606136,23.97758556
YUC,-88.89187972,21.39322917
SON,-108.9259056,28.37269472
CHIS,-91.52532972,16.82162944
MEX,-100.0662275,19.69784972
MOR,-99.20478417,19.03490806
MEX,-98.92619167,19.33559306
QROO,-88.39491167,18.49505333
JAL,-103.2148617,20.62537417
VER,-95.75600778,17.76453889
MEX,-99.56709444,19.18220361
MICH,-102.6868275,20.07119917
SIN,-108.9600208,25.85125111
MICH,-103.5047542,18.59913861
GRO,-98.22911222,16.60935444
HGO,-98.70533944,20.09059444
MEX,-98.9298875,19.80673194
MICH,-101.9437931,19.46649861
TAB,-92.94256667,18.10193167
MEX,-99.69851194,19.34212917
GRO,-98.57291583,17.86943778
OAX,-96.97801389,16.51475806
COAH,-101.7250358,27.00443861
MEX,-100.4271972,18.77767389
GTO,-100.9479953,20.37451472
VER,-97.25634306,20.2538275
VER,-96.75806389,18.66249917
ZAC,-103.0282986,22.58723306
MEX,-99.24500861,19.67768194
OAX,-96.06261667,15.81767778
MEX,-99.83955167,20.09659028
MICH,-102.0156278,19.12119028
OAX,-98.1507875,17.82766139
HGO,-99.03611,20.1805825
OAX,-97.88206667,17.58356778
CHIS,-93.21575861,16.87336278
VER,-95.03471028,18.50394583
OAX,-96.58107361,17.00886694
JAL,-103.4507336,20.78789972
HGO,-98.45166778,20.90138028
MEX,-98.87139111,19.57784306
HGO,-99.00599722,21.19478194
GTO,-100.1591539,21.1000025
TAB,-93.10869056,17.90898222
QRO,-100.3173364,20.74730944
HGO,-98.75228306,19.94377556
NAY,-105.1424572,21.72138778
MEX,-99.85992583,19.44038528
NAY,-105.3471647,21.80570611
PUE,-97.86700111,18.97983806
PUE,-98.59910472,19.38769556
MICH,-101.4363853,20.17912639
QRO,-100.4192108,20.86140639
DGO,-104.6610492,23.96043139
TAB,-93.20855722,18.30615139
SIN,-107.1602492,24.50762056
MOR,-99.37340583,18.66408722
MEX,-99.14587583,19.72016389
CHIS,-92.06285083,15.71164167
HGO,-98.94022139,20.31278556
CHIS,-92.54380917,15.34889333
MICH,-101.6328606,19.66994694
CHIH,-105.8109942,27.45713167
PUE,-98.49016472,18.82873083
CAMP,-90.18068639,19.52817861
ZAC,-102.8855236,22.0069025
HGO,-98.38426583,21.15140917
CHIS,-92.78887778,16.84393333
QRO,-100.1736111,20.5225
HGO,-99.29247861,20.19613167
VER,-95.05487556,17.90741611
GTO,-100.7966981,20.58619611
CHIS,-93.26201889,16.68188278
VER,-95.24711056,18.46587556
MEX,-99.66286944,19.00799528
HGO,-98.92689889,19.87874528
QRO,-100.2036897,20.60239583
BCS,-110.4200111,23.65956833
HGO,-99.68825167,20.28006444
TAB,-93.56180722,18.06695667
MEX,-99.94548694,19.40038444
GTO,-101.2415181,21.69238861
OAX,-96.71761,16.34063806
CHIS,-92.82325972,15.40211611
YUC,-90.09745278,20.43543444
JAL,-102.9493703,20.38502806
TAB,-93.40131194,18.10704139
MEX,-98.81381361,19.54428806
CHIS,-93.21413139,16.87712472
TAB,-93.27801,18.24227778
ZAC,-102.0637014,22.34807556
DGO,-104.492235,23.87695806
YUC,-89.63210667,20.81640694
MEX,-99.18108694,19.77907833
SON,-109.9129253,27.05708306
HGO,-99.63425417,20.36246583
VER,-95.2535525,18.44813556
MEX,-99.41738,19.55559139
OAX,-96.02694444,16.55429528
MEX,-98.88063361,19.45678
OAX,-95.11219,16.803935
SIN,-109.3279847,25.95898306
SIN,-108.6795894,25.70297639
HGO,-99.347375,19.8543575
HGO,-98.26526722,20.03267806
TAB,-93.13061972,18.29434472
VER,-96.74241944,19.56708056
JAL,-103.4506889,20.85016139
GTO,-101.1266464,20.63844944
OAX,-95.12003861,16.82242917
QRO,-99.967515,20.29513472
MEX,-99.95642556,19.70392556
QROO,-87.52349,20.8820275
CHIS,-92.37954444,17.23498889
MICH,-102.3997897,19.55753639
AGS,-102.2683025,22.09104167
YUC,-89.65347806,20.86570917
MOR,-98.99674306,18.83107306
MICH,-102.5475286,19.73081278
QRO,-99.92437056,20.7372975
PUE,-98.13241722,20.26246472
CAMP,-89.73159444,19.45923472
OAX,-96.7691025,17.10898028
JAL,-104.2809614,20.30609361
TLAX,-98.20378278,19.42290667
HGO,-98.81279222,20.03029667
MEX,-99.85828361,19.57438917
JAL,-103.5648556,20.72306889
VER,-94.58548333,18.06926222
QRO,-100.4071617,20.82204361
QRO,-99.62754028,21.1353025
TAB,-93.40810306,18.26214111
HGO,-99.68983861,20.54846889
PUE,-97.637385,19.91542444
JAL,-103.7022286,20.56869194
TAB,-93.03168,18.21528028
QROO,-88.53871306,20.03537556
QRO,-100.0918092,20.43561722
MEX,-99.62343028,19.46839444
AGS,-102.6835442,21.86123694
VER,-96.90814833,19.04283806
MICH,-100.3740069,19.48977278
PUE,-98.12042139,18.09146722
MEX,-99.90775861,19.50645056
PUE,-97.60992194,19.6237825
OAX,-97.80833778,17.65446639
JAL,-102.4963644,20.43113917
MEX,-99.48830583,19.18535306
CHIS,-92.46153,16.86523694
MEX,-99.96423222,19.71613444
MEX,-98.84175528,19.21720194
VER,-96.770395,18.67984861
OAX,-95.91496222,17.15939528
VER,-96.89831028,20.15668861
PUE,-97.6310675,20.13157083
YUC,-89.45655222,20.45875056
GTO,-100.9812158,21.62938528
YUC,-89.67921694,21.05023333
COAH,-103.3674392,27.03122944
VER,-96.92407389,19.33689417
MEX,-99.70671833,19.70534833
JAL,-103.6806247,20.531155
VER,-96.97198028,19.0691725
MEX,-99.28161917,19.64627306
COAH,-103.2448667,25.7257275
PUE,-97.59559333,19.88059556
JAL,-103.9545694,20.56233361
OAX,-96.81009278,17.20555611
BCS,-114.8956792,27.69174389
HGO,-99.37208889,19.97095611
MEX,-99.452685,19.39199056
OAX,-97.17056889,16.06336417
CHIS,-92.87965667,16.1119625
VER,-95.18090722,18.3486125
VER,-97.49522,20.51443
PUE,-97.93766917,19.94619639
MICH,-101.1807808,19.65416417
VER,-95.33893833,18.57210139
TAB,-93.22052833,18.14374111
SLP,-98.87157417,21.39470028
TAB,-93.70327778,18.02996583
TAB,-92.97460028,18.00703611
PUE,-97.79891694,20.04943694
MICH,-102.2581175,19.95137028
GTO,-100.4121703,20.36250667
JAL,-104.1638428,20.74373667
BC,-116.1648758,30.98176028
GRO,-99.859935,17.44571222
MEX,-99.83592528,19.29214778
GTO,-100.8452939,21.45401611
CHIS,-92.42927722,16.94835694
AGS,-102.2689917,21.96014861
CHIH,-107.5685889,30.01205417
MICH,-101.6518828,19.57406861
ZAC,-102.4132308,22.9081325
JAL,-102.4301822,20.35009083
YUC,-88.89093111,21.12916389
VER,-98.48132944,22.38466028
NAY,-105.2564008,21.7831925
CHIS,-92.89016194,17.30067944
OAX,-96.72132556,16.75917917
PUE,-97.61722222,19.45416667
GRO,-99.47891417,18.349355
OAX,-97.97126028,16.18737
JAL,-103.8527117,20.56973361
ZAC,-103.0665131,23.19616194
OAX,-96.07708167,17.02715083
MEX,-99.14047917,19.98042139
MEX,-100.0946294,19.24397667
MEX,-99.53947472,19.23266639
SIN,-107.1510992,24.29238028
YUC,-88.00890194,20.93540083
GRO,-100.5468267,18.21318361
GTO,-100.7625533,20.52958944
OAX,-97.31684611,16.30187833
MEX,-98.79641389,18.99561639
GRO,-98.57337611,17.47346639
SON,-110.6923383,28.09593806
NAY,-104.0787114,21.69893611
QROO,-88.46601583,18.55431111
PUE,-98.15472,18.95696222
PUE,-98.31269778,19.10083833
SON,-110.8842928,29.14363917
YUC,-89.11854028,20.95177583
ZAC,-103.1307275,23.84899611
SON,-109.6818092,26.76565944
HGO,-99.47587722,20.13590028
PUE,-97.32552361,18.40541806
BC,-117.1038628,32.46606361
CHIS,-93.17454972,16.93857472
PUE,-97.64833333,19.49888889
JAL,-103.2108883,20.43863778
SON,-114.8701189,32.38080417
TAB,-93.82554167,18.05492167
JAL,-103.9102778,20.43333333
HGO,-99.14003833,20.22580028
VER,-96.96134111,18.81082611
SIN,-105.9115122,22.91383278
TAB,-93.26262694,18.31046667
QRO,-100.1172825,20.80743528
TLAX,-98.11890806,19.31383944
NAY,-104.8830569,21.56363667
PUE,-97.119015,18.47153583
CHIS,-92.41226333,16.91959917
TAB,-93.61258611,18.12005111
VER,-97.48342361,20.44568306
GTO,-101.3730819,20.60059389
HGO,-98.29752833,19.9884775
HGO,-98.35638611,20.34950389
QRO,-100.0264719,20.43221083
OAX,-96.49191889,15.92633444
PUE,-97.46390806,18.492885
TLAX,-98.22840417,19.22713444
VER,-96.97670667,18.88065389
SIN,-107.4609556,24.81443389
HGO,-99.19729694,20.46396528
MEX,-98.86333472,19.54205583
TAB,-93.3443,18.21468917
BCS,-109.5860669,23.59656306
MEX,-99.63617556,19.40456278
DGO,-103.4306081,25.74184028
MEX,-99.55668639,19.22758444
HGO,-98.26306694,20.16057111
NAY,-105.3903625,22.43767583
NAY,-104.432385,20.85758083
GTO,-101.3776422,21.53708083
JAL,-103.3623642,20.4280175
PUE,-97.39394778,19.38959611
TLAX,-98.238345,19.33016889
TAB,-93.13530389,18.42527889
CHIS,-92.72710111,15.31541667
MEX,-98.77981167,19.17191806
TAB,-93.52392778,17.88935306
HGO,-99.16640306,20.42017222
GRO,-99.82601194,17.01154028
MEX,-98.83993222,18.98005444
SIN,-106.2058119,23.24502333
MICH,-100.4076736,19.85825806
MICH,-102.3336111,19.66194444
PUE,-98.16841444,18.89124111
GRO,-99.13778861,17.54612861
QROO,-87.33571389,21.43259889
OAX,-95.66885583,16.02903194
MEX,-98.77485528,19.65813
TAB,-92.99461833,18.19374111
GTO,-101.2630875,20.68379361
HGO,-98.26208,20.89252556
GRO,-99.73678083,16.97415944
TAB,-92.74058722,18.46642389
YUC,-89.34898556,20.96533806
MICH,-100.3073542,19.8137775
VER,-97.24414278,19.78907583
PUE,-98.13321917,20.08848194
MEX,-99.41694417,18.97909194
VER,-96.74705417,18.814115
PUE,-97.46255361,19.81132833
COL,-103.9321358,19.16768333
VER,-97.16720083,19.63752944
GTO,-101.0424744,20.41973722
VER,-97.92492972,21.29343472
GRO,-99.0538275,16.86196944
PUE,-97.90147528,20.03162806
VER,-97.04506139,18.91721667
MICH,-100.4070567,19.52105083
OAX,-95.05129889,17.22620944
GRO,-99.67097722,18.19702028
OAX,-96.81721056,17.22640611
PUE,-97.7634,18.79590778
SIN,-109.0613503,26.2238475
ZAC,-103.1656967,21.26559361
GRO,-99.24888028,17.76048222
MEX,-99.85889111,19.89718833
OAX,-98.27609444,17.27289833
JAL,-103.6438889,20.74555556
YUC,-89.45205556,21.10568444
MOR,-99.18071972,18.7826325
SLP,-99.25737667,21.97577833
CHIS,-93.16556111,17.891785
YUC,-87.87817194,21.40202694
SLP,-100.0534769,21.88504167
SIN,-107.2692611,24.29812306
VER,-96.87051972,18.85250083
TAM,-98.92013722,26.18264111
CAMP,-90.10404917,20.33440833
MOR,-99.22930222,18.75813833
GTO,-101.3306022,20.7939325
PUE,-98.26404778,18.94936583
SLP,-99.01055611,21.60166694
MICH,-100.81844,19.838495
PUE,-97.83220833,18.79922139
CHIS,-93.33559361,16.62666667
PUE,-97.93836694,20.01008333
GRO,-99.83148556,18.13414139
GTO,-100.9022503,20.72237
PUE,-97.443235,19.80315361
CAMP,-90.13753667,20.30657722
VER,-96.61497556,19.02117472
OAX,-96.50444444,16.97388889
CHIS,-92.68819194,16.91781778
VER,-96.84149639,19.01456083
JAL,-102.5084178,20.31349472
TAM,-99.02225417,22.62091583
TAM,-98.95514056,22.96073806
GTO,-100.7851233,20.62845889
PUE,-97.99216028,20.17618056
MEX,-99.58845139,18.92362361
BC,-115.0700389,32.34925
TAB,-93.13047722,17.97342361
VER,-97.19028694,19.36988944
MEX,-99.657275,19.09924333
OAX,-98.06321694,16.41672861
SIN,-108.8742061,25.97572528
HGO,-99.14321306,20.25711306
CHIS,-93.10460472,17.19004806
CHIH,-107.4070006,29.19930194
MEX,-99.57873333,19.41994944
MEX,-100.0593125,19.46476944
HGO,-99.76623083,20.30084778
VER,-97.72926056,21.08669167
TLAX,-98.19352889,19.40084194
OAX,-97.65196889,16.56500639
JAL,-103.8261253,20.66949472
QRO,-99.92205306,20.56604583
GRO,-99.64898222,18.64938528
VER,-97.13517861,19.005355
COAH,-103.3427006,25.68284444
JAL,-103.8207558,20.59810028
OAX,-96.50120611,16.9018875
MICH,-101.6166703,20.21555417
VER,-95.93563056,18.25016833
HGO,-98.71620167,20.03174111
VER,-96.95456889,18.83824861
MEX,-100.2149089,19.18710833
MEX,-99.8198,19.77056528
CHIS,-92.84412056,16.91138194
GRO,-99.68395278,17.51372222
CHIS,-92.65250833,16.76079167
SIN,-107.9434508,25.10963361
MEX,-99.78088139,19.44068333
CHIS,-93.00352778,16.63528778
HGO,-99.31324056,20.17872167
OAX,-97.68053972,18.18876833
QRO,-100.3355267,20.58347361
MEX,-99.75248111,19.57817639
JAL,-104.718015,19.24299056
GTO,-100.856,20.60441694
VER,-97.96001083,21.09152861
OAX,-98.22080028,17.66930889
TLAX,-98.55665722,19.54075889
JAL,-103.2447097,20.53828583
JAL,-103.2205814,20.45460722
MOR,-99.09267917,19.01769639
ZAC,-103.0171061,23.50049806
HGO,-98.32216444,20.23841028
TAB,-93.356715,17.96761639
HGO,-98.475,21.06861111
MEX,-99.78486194,19.36943417
MEX,-99.80146528,19.60681333
TAB,-93.00201889,17.93315222
CHIH,-106.9077303,28.74963694
CAMP,-89.3352575,19.24213167
CHIS,-93.73818778,16.50672667
MEX,-99.48518667,19.70408833
HGO,-98.88783528,20.206295
CHIS,-93.03117944,17.42865556
CHIS,-93.86833056,16.39549556
SLP,-98.90346944,21.54114278
GTO,-100.6962303,20.51638139
SIN,-108.0153411,25.12229667
OAX,-96.58491139,16.95948861
AGS,-102.2645372,21.97849556
HGO,-98.85378278,21.09222667
MEX,-99.49396139,19.39851889
GTO,-100.6200583,21.12679694
PUE,-97.62489972,20.1041375
VER,-97.24978361,20.64376
TAB,-92.98707694,17.91862556
VER,-97.48841056,20.53059
JAL,-103.60696,20.29932306
VER,-97.73349111,21.07296972
GTO,-100.9055089,20.75379806
SON,-110.8915056,29.123075
JAL,-102.4739239,20.45440639
OAX,-96.78265417,17.16478306
CHIS,-91.68568806,17.33411611
VER,-95.29881611,18.14750083
CHIS,-92.77740694,15.89707306
YUC,-87.85147611,21.03533556
HGO,-98.40012444,20.97026778
OAX,-96.08055333,18.14227306
MEX,-99.46655278,19.02227833
MEX,-99.48002,19.28921722
PUE,-97.28676639,18.3821575
JAL,-102.4356703,21.53084417
ZAC,-102.8685239,22.09460972
MEX,-99.88497778,19.97090306
MEX,-98.79634194,19.6341325
DGO,-104.5846208,24.15923389
TAB,-93.47562722,17.69948417
NAY,-104.7656008,22.49713278
TLAX,-98.19836389,19.21635861
OAX,-97.75098222,17.77827444
VER,-97.22513222,18.81393833
BCS,-112.1106136,25.19290611
YUC,-89.521155,21.02675056
GRO,-99.75910333,18.0330175
NL,-100.1538008,25.79842472
MOR,-98.74327167,18.58004444
PUE,-98.37078889,18.64178667
PUE,-98.16791056,18.73830556
MEX,-98.84835333,19.31733556
VER,-97.01721139,18.93804583
OAX,-95.67586556,15.98763111
CHIS,-90.45092,16.12965667
QRO,-100.1138889,20.51888889
MICH,-100.6445667,19.714515
HGO,-98.73931306,20.07046667
HGO,-98.15986833,20.18817639
PUE,-98.51811639,18.72915417
GTO,-101.0365094,20.5552075
HGO,-99.66266861,20.41124333
MEX,-98.9342425,19.74720222
CHIS,-91.71906222,17.69013639
MICH,-101.1358822,19.77442361
HGO,-98.38841556,20.16738778
TLAX,-98.11949167,19.29817639
TAB,-93.21149889,18.30905083
VER,-96.23862722,19.14635583
GTO,-100.4799397,21.09891667
OAX,-96.46503306,15.82930778
MICH,-102.0761069,19.382635
YUC,-89.89952583,20.64897
VER,-95.89474611,18.23895972
MOR,-98.92784556,18.88798722
NL,-99.94186889,25.85882944
MICH,-101.1169819,19.73941417
OAX,-94.81668333,16.56870667
JAL,-103.3144478,20.40353694
SIN,-108.9796494,25.71701917
GTO,-101.8161442,21.01008
GRO,-98.66072778,17.74276167
PUE,-97.36090194,19.85628806
VER,-95.73482417,18.4569625
MICH,-102.5768503,20.06431028
MEX,-98.84709972,19.55678
MICH,-101.3454525,19.55020028
MEX,-99.54771528,18.7766875
PUE,-97.69351722,19.43798139
PUE,-98.39769139,18.9791625
TLAX,-98.3569175,19.23905167
SLP,-100.1258458,22.22857139
MEX,-99.75176944,19.50797472
VER,-97.20070056,19.60580667
PUE,-97.52399944,19.82850472
VER,-97.23234806,18.92583389
VER,-97.29546889,19.73173639
SLP,-100.9945114,21.83631472
CHIS,-92.39780583,17.45364694
MEX,-99.75188,19.68278667
MEX,-99.89596417,19.80330194
MEX,-99.54048278,18.99027056
SLP,-98.92388889,21.28694389
MEX,-99.81693833,19.38749389
GTO,-100.5674642,21.31780528
CHIS,-92.71142778,16.79969444
GRO,-98.39131417,16.76992
MICH,-100.4111278,19.67083611
CAMP,-90.04083583,20.39747639
VER,-97.68310417,21.37410306
DGO,-104.0123706,24.33360139
PUE,-98.54302028,18.92681972
JAL,-103.2510861,20.45118
CHIS,-92.83825583,16.08611194
MEX,-99.909345,19.74395944
PUE,-98.39943583,18.89973472
SLP,-101.7479956,23.0293625
NAY,-104.6213811,21.16944694
PUE,-98.44043333,19.19734278
MEX,-99.94518806,19.70646944
MEX,-99.28959028,19.484905
PUE,-98.71529139,18.76502028
TAB,-92.55743833,17.86899722
HGO,-98.41824,20.0537475
MICH,-102.4530125,19.33297389
MOR,-98.92518972,18.63909639
VER,-96.77125583,18.81462361
MEX,-99.25883944,19.69381056
TAB,-93.09514028,17.96610778
GTO,-101.0423786,20.19834722
CHIS,-92.06838833,16.39143167
BC,-115.9661136,30.62757
PUE,-97.73675611,20.45486583
SLP,-98.98965222,22.22002111
SLP,-98.65133722,22.28872111
DGO,-104.0470297,24.43091139
GRO,-99.58133111,18.55187389
TAM,-99.02777528,22.88645528
PUE,-97.973545,19.89389556
CHIH,-106.0053947,31.37206778
MEX,-99.64566556,20.09386861
PUE,-97.93181333,19.06210444
PUE,-98.12549083,20.27557972
CHIS,-91.98574889,15.7018675
OAX,-96.47167472,16.99482694
JAL,-103.2370539,20.43141972
NL,-100.1346164,25.74089611
MEX,-99.05045889,19.820085
VER,-96.07085833,19.06539389
CHIS,-92.53483806,16.97441444
YUC,-89.18725806,20.29630917
MEX,-99.77218278,19.49774389
MICH,-100.9451119,19.88114389
SLP,-99.01953528,21.62136194
CHIH,-105.0330556,27.0025
SIN,-108.5618983,25.79404167
VER,-97.22481667,18.76327944
PUE,-98.28328861,19.11361222
YUC,-87.92446111,20.82298833
BC,-115.8880706,30.41132
MEX,-98.84254583,19.01334861
CHIS,-92.18802583,14.7895475
HGO,-99.09438389,20.2245375
OAX,-98.14162056,17.86050556
ZAC,-103.1124233,23.32649472
TAM,-98.125845,22.51953389
GTO,-100.7923306,20.64248583
TLAX,-98.30116583,19.32682361
YUC,-89.179525,21.00693972
JAL,-101.9640033,21.84622306
MOR,-99.15437583,18.65608833
MEX,-98.70781,19.68795444
OAX,-96.7407475,16.88030611
VER,-95.24403056,18.42954694
QRO,-99.71756333,20.75060389
CHIS,-92.64310972,16.22511528
TAB,-93.16958278,17.96216167
CHIS,-91.90359917,15.92047083
QRO,-100.2044814,20.73041778
GRO,-99.80387861,16.98474639
OAX,-97.79193139,17.53052278
TAB,-93.35709889,18.07095167
GTO,-101.8707372,21.07920389
MEX,-99.34847,19.35517917
GTO,-100.5943222,20.97678194
TLAX,-98.19263444,19.20835944
OAX,-97.96393222,17.67461167
JAL,-103.2188806,20.56651722
SLP,-98.96750333,21.48308889
QRO,-99.9628,20.51464111
VER,-96.78254361,19.46722056
HGO,-98.76758167,20.06058
TLAX,-98.22223417,19.32699583
QROO,-87.32243611,20.40093528
PUE,-97.96760194,19.91105528
MEX,-99.81882833,20.08934472
TAB,-92.52615556,17.84305889
MEX,-100.0629883,19.79492889
PUE,-97.60243444,19.06898194
ZAC,-103.3414806,23.81552222
MEX,-99.90284389,19.86246556
HGO,-98.779985,21.12574306
OAX,-96.34684944,18.29567611
MICH,-101.5069939,19.076655
PUE,-97.63710528,19.40943722
MOR,-98.95398278,18.74161667
CHIH,-105.5395636,28.16593139
MEX,-98.87014222,19.524555
OAX,-96.00687056,17.91770889
MICH,-102.0730556,19.66583333
MICH,-100.4844672,19.48937944
OAX,-95.93644389,17.61885556
GRO,-99.36907917,17.644205
GTO,-100.85732,20.63721389
GTO,-101.5405853,20.35895167
MICH,-102.5495081,20.19440583
JAL,-102.0221731,21.68168083
VER,-97.26725889,19.75149944
YUC,-89.59928222,21.12072583
VER,-97.02788083,20.32779778
JAL,-103.8141989,21.68355639
QROO,-88.56989083,18.513475
QRO,-99.93418556,20.26954917
GRO,-99.56722222,18.31527778
SIN,-107.9310383,24.63577
GTO,-101.7457981,20.41239944
JAL,-103.1018333,20.32822639
TAB,-93.23299333,18.40242194
NL,-100.0585664,25.63865667
OAX,-98.25966889,16.31721278
CHIS,-92.186285,14.971295
JAL,-103.5350306,20.38784194
MEX,-98.81735889,19.501245
GTO,-101.5669625,20.49765444
OAX,-95.18134889,16.25681139
VER,-96.10911278,18.20043722
TLAX,-98.33380306,19.33147167
DGO,-103.5207181,25.63821972
MEX,-99.94861,19.56714917
HGO,-99.66612833,20.51664
VER,-97.08107083,18.50416056
MEX,-99.80999722,19.23570444
MEX,-99.96429,19.40822556
TAB,-93.00334111,18.13857528
CHIS,-92.6848525,15.82476028
CHIS,-92.45243833,16.82821806
PUE,-97.61916472,18.91776389
GTO,-101.5203922,20.56140333
GRO,-100.0622072,17.03627778
MOR,-99.28365944,18.83004361
PUE,-97.39134222,19.86722972
HGO,-99.34666028,20.09385861
MICH,-100.3434842,19.88733306
VER,-94.91626083,17.80929778
JAL,-104.3772222,20.57638889
CHIS,-93.35170528,16.59886694
TLAX,-98.29214556,19.25193944
MICH,-100.6852747,19.89667583
MEX,-99.98657806,19.60719361
MEX,-99.91184778,19.87561639
TAB,-93.18648167,18.24949194
MEX,-99.96341806,19.91018722
VER,-96.29588361,19.13122417
JAL,-102.6343597,20.28453361
VER,-96.87425611,20.02295139
MEX,-98.94063611,19.36513167
TLAX,-97.66626139,19.31812333
VER,-97.0362775,18.89281139
PUE,-98.37923917,18.99457444
DGO,-103.7897439,25.11362056
VER,-97.03766194,19.18820556
MICH,-101.1025,19.7625
GTO,-101.7075922,20.99945722
HGO,-99.342635,19.83388333
HGO,-98.22899056,20.2152775
MEX,-99.76397306,19.82060806
HGO,-99.54929083,20.23689778
PUE,-98.17421639,18.61514333
MICH,-102.7025572,20.03021278
TAM,-97.43224611,25.26350528
PUE,-97.54084361,19.08998389
MEX,-100.0150108,19.28078889
VER,-97.16434139,20.01405861
MICH,-101.5628164,19.4289675
CHIS,-92.71117083,15.88065139
GRO,-99.41486861,18.36095667
MEX,-98.78819917,19.70957333
MEX,-99.42276056,19.20192417
ZAC,-101.5915758,22.18332944
HGO,-98.03487917,20.4568375
JAL,-105.1587703,20.74944056
MEX,-99.4595625,19.40068833
OAX,-95.41203972,17.35230417
MEX,-99.60859972,19.55759889
DGO,-104.3967439,23.47353028
OAX,-98.10613,17.65595417
COAH,-103.3319744,25.56705694
SON,-110.1214414,27.38884222
MICH,-101.9019775,18.29293917
QRO,-100.0899242,20.38874083
GTO,-100.9006689,21.67384167
MEX,-100.1421014,19.30366944
MICH,-101.1492858,20.03300389
QRO,-99.97654611,20.66563083
CHIS,-92.14469056,15.63430583
VER,-94.61199417,18.00636111
